stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
0,306.39742,306.64763,0.2502099999999814,im000,0,False,False,17987,18002.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
1,307.148,307.39824,0.2502399999999625,im000,0,False,False,18032,18047.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
2,307.89865,308.14883,0.2501800000000003,im000,0,False,False,18077,18092.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
3,308.64939,308.89944,0.2500500000000443,im000,0,False,False,18122,18137.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
4,309.39988,309.65008,0.25020000000000664,im000,0,False,False,18167,18182.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
5,310.15048,310.40067,0.25018999999997504,im000,0,False,False,18212,18227.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
6,310.90107,311.15128,0.2502099999999814,im045,4,True,False,18257,18272.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
7,311.6517,311.9019,0.25020000000000664,im045,4,False,False,18302,18317.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
8,312.40229,312.65252,0.25022999999998774,im045,4,False,False,18347,18362.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
9,313.1529,313.40313,0.25022999999998774,im045,4,False,False,18392,18407.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
10,313.90354,314.15372,0.2501800000000003,im045,4,False,False,18437,18452.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
11,314.65412,314.90438,0.2502600000000257,im045,4,False,False,18482,18497.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
12,315.40471,315.65494,0.25022999999998774,im045,4,False,False,18527,18542.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
13,316.15535,316.40556,0.2502099999999814,im045,4,False,False,18572,18587.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
14,316.90595,317.15616,0.2502099999999814,im045,4,False,False,18617,18632.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
15,317.65661,317.90678,0.25017000000002554,im045,4,False,False,18662,18677.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
16,318.40722,318.65742,0.25020000000000664,im045,4,False,False,18707,18722.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
17,319.15783,319.40803,0.25020000000000664,im045,4,False,False,18752,18767.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
18,319.90843,320.15864,0.2502099999999814,im045,4,False,False,18797,18812.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
19,320.65902,320.90925,0.25022999999998774,im045,4,False,False,18842,18857.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
20,321.40963,321.65984,0.2502099999999814,im045,4,False,False,18887,18902.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
21,322.16035,322.41045,0.25010000000003174,im045,4,False,False,18932,18947.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
22,322.91088,323.16108,0.25020000000000664,im045,4,False,False,18977,18992.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
23,323.66147,323.91167,0.25020000000000664,im045,4,False,False,19022,19037.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
24,324.4121,324.66231,0.2502099999999814,im045,4,False,False,19067,19082.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
25,325.16271,325.41292,0.2502099999999814,im045,4,False,False,19112,19127.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
26,325.91333,326.16351,0.2501800000000003,im045,4,False,False,19157,19172.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
27,326.66394,326.91414,0.2501999999999498,im045,4,False,False,19202,19217.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
28,327.41455,327.66483,0.2502799999999752,im045,4,False,False,19247,19262.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
29,328.16528,328.41533,0.25004999999998745,im045,4,False,False,19292,19307.0,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14
